time,mass flow base,mass flow out,mass flow in,power peak,power base,battery,power total,loss,heat in,heat out
7858,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,8174.082674904516,425.60036624613684,17.76705402691312,0.0,247.57227746738528
7859,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,7908.743343410219,425.60036624613684,17.190316743279116,0.0,247.57227746738528
7860,333.3333333333333,135.76367189200457,0.0,122.18730470280411,300.0,7643.980749199554,422.1873047028041,16.614833046486012,0.0,240.84475393641608
7861,333.3333333333333,0.0,0.0,0.0,300.0,7386.521162216653,300.0,16.055223048202578,0.0,0.0
7862,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,7370.46593916845,425.60036624613684,16.02032567480222,0.0,247.57227746738528
7863,333.3333333333333,0.0,0.0,0.0,300.0,7106.873336026262,300.0,15.447385051691061,0.0,0.0
7864,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,7091.425950974572,425.60036624613684,15.413808865138588,0.0,247.57227746738528
7865,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6828.439864642049,425.60036624613684,14.842186557164935,0.0,247.57227746738528
7866,0.0,0.0,333.3333333333333,0.0,0.0,6566.025400617498,0.0,14.271806718203727,703.3333333333334,0.0
7867,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,7255.086927232627,425.60036624613684,15.769539718730448,0.0,247.57227746738528
7868,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6991.745110046511,425.60036624613684,15.197144199921256,0.0,247.57227746738528
7869,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6728.975688379205,425.60036624613684,14.62599283076309,0.0,247.57227746738528
7870,0.0,0.0,333.3333333333333,0.0,0.0,6466.777418081057,0.0,14.056082906992375,703.3333333333334,0.0
7871,333.3333333333333,0.0,0.0,0.0,300.0,7156.054668507398,300.0,15.554284801309521,0.0,0.0
7872,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,7140.500383706088,425.60036624613684,15.520476259188543,0.0,247.57227746738528
7873,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6877.407629979513,425.60036624613684,14.948622100690693,0.0,247.57227746738528
7874,333.3333333333333,0.0,0.0,0.0,300.0,6614.886730411438,300.0,14.378010915151846,0.0,0.0
7875,333.3333333333333,0.0,0.0,0.0,300.0,6600.508719496286,300.0,14.346759102943812,0.0,0.0
7876,333.3333333333333,0.0,0.0,0.0,300.0,6586.161960393342,300.0,14.315575219169832,0.0,0.0
7877,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6571.846385174172,425.60036624613684,14.284459116181761,0.0,247.57227746738528
7878,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6309.989648590605,425.60036624613684,13.715291544574622,0.0,247.57227746738528
7879,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6048.702079578646,425.60036624613684,13.14736110640463,0.0,247.57227746738528
7880,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,5787.982441004856,425.60036624613684,12.58066511265853,0.0,247.57227746738528
7881,0.0,0.0,333.3333333333333,0.0,0.0,5527.829498424812,0.0,12.015200880167873,703.3333333333334,0.0
7882,0.0,0.0,333.3333333333333,0.0,0.0,6219.1476308779775,0.0,13.517838802682345,703.3333333333334,0.0
7883,0.0,0.0,333.3333333333333,0.0,0.0,6908.963125408628,0.0,15.017210615687777,703.3333333333334,0.0
7884,0.0,0.0,333.3333333333333,0.0,0.0,7597.279248126273,0.0,16.51332341834702,703.3333333333334,0.0
7885,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,8284.099258041259,425.60036624613684,18.00618429439231,0.0,247.57227746738528
7886,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,8018.520796279482,425.60036624613684,17.42892724107273,0.0,247.57227746738528
7887,0.0,0.0,333.3333333333333,0.0,0.0,7753.519591571024,0.0,16.852924904357042,703.3333333333334,0.0
7888,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,8440.0,425.60036624613684,18.345047628099554,0.0,247.57227746738528
7889,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,8174.082674904516,425.60036624613684,17.76705402691312,0.0,247.57227746738528
7890,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,7908.743343410219,425.60036624613684,17.190316743279116,0.0,247.57227746738528
7891,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,7643.980749199554,425.60036624613684,16.614833046486012,0.0,247.57227746738528
7892,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,7379.793638685684,425.60036624613684,16.0406002117577,0.0,247.57227746738528
7893,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,7116.180761006542,425.60036624613684,15.467615520240608,0.0,247.57227746738528
7894,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6853.140868018916,425.60036624613684,14.895876258990821,0.0,247.57227746738528
7895,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6590.67271429254,425.60036624613684,14.325379720961234,0.0,247.57227746738528
7896,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6328.775057104193,425.60036624613684,13.756123204988734,0.0,247.57227746738528
7897,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,6067.44665643182,425.60036624613684,13.188104015781413,0.0,247.57227746738528
7898,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,5806.686274948654,425.60036624613684,12.62131946390581,0.0,247.57227746738528
7899,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,5546.492678017363,425.60036624613684,12.055766865774167,0.0,247.57227746738528
7900,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,5286.864633684204,425.60036624613684,11.491443543631734,0.0,247.57227746738528
7901,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,5027.800912673188,425.60036624613684,10.928346825544079,0.0,247.57227746738528
7902,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,4769.300288380259,425.60036624613684,10.366474045384454,0.0,247.57227746738528
7903,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,4511.361536867489,425.60036624613684,9.805822542821149,0.0,247.57227746738528
7904,333.3333333333333,139.5559624957076,0.0,125.60036624613684,300.0,4253.983436857283,425.60036624613684,9.246389663304916,0.0,247.57227746738528
